0,1,2
497251,collapse+2009,3
282532,my+flesh+and+blood+2003,3
527326,an+autumn+afternoon+1962,4
365461,carrie+2013,2
634636,the+colour+of+magic+2008,5
592841,the+big+picture+2010,4
187792,close-up+1990,4
191994,the+talk+of+the+town+1942,4
512773,a+woman+is+a+woman+1961,4
114095,guardians+of+the+galaxy+2014,3
498712,why+we+fight+prelude+to+war+1942,4
389783,little+nemo+adventures+in+slumberland+1989,3
293185,the+good_+the+bad+and+the+ugly+1966,5
192490,ice+princess+2005,4
3941,aliens+1986,3
114125,mr.+nice+2010,5
400697,black+narcissus+1947,4
395749,for+the+birds+2000,4
116263,i+love+trouble+1994,3
496398,tie+xi+qu+west+of+the+tracks+2002,3
159809,wife+vs.+secretary+1936,4
220231,testament+1983,3
415218,david+cross+let+america+laugh+2003,3
31398,the+avengers+2012,3
46885,golden+gate+1994,4
591648,sin+city+2005,4
167915,esa+ja+vesa++auringonlaskun+ratsastajat+1994,2
316122,the+pact+2012,3
58203,dial+m+for+murder+1954,4
249387,toy+story+1995,5
106120,cocaine+cowboys+ii+hustlin+with+the+godmother+2008,3
111661,charlie+chan+in+london+1934,4
368082,for+a+few+dollars+more+1965,4
435561,kingsman+the+secret+service+2015,5
496327,last+year+at+marienbad+1961,5
182216,the+icicle+thief+1989,4
473705,maleficent+2014,3
216231,aint+in+it+for+my+health+a+film+about+levon+helm+2010,3
382128,ran+1985,4
137138,z+channel+a+magnificent+obsession+2004,3
239249,1939+hollywoods+greatest+year+2009,4
404364,possessed+1947,4
246052,ong-bak+the+thai+warrior+2003,3
409934,born+on+the+fourth+of+july+1989,3
399386,captains+courageous+1937,3
549807,the+hobbit+the+battle+of+the+five+armies+2014,4
146724,starbuck+2011,4
375437,samaritan+girl+2004,4
6931,brothers+otoole+1973,3
139960,the+princess+bride+1987,5
606078,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
458117,the+messenger+2009,4
241237,if....+1968,4
412663,wild+2014,3
549010,man+of+the+west+1958,4
268123,pitfall+1948,3
267984,a+man+for+all+seasons+1966,4
633317,flow+2014,4
399030,sherlock+holmes+and+the+masks+of+death+1984,5
626645,talk+to+me+2007,4
80364,die+hard+1988,4
617295,the+kite+runner+2007,5
416341,yi+yi+2000,3
538145,the+lord+of+the+rings+the+return+of+the+king+2003,4
19706,the+angriest+man+in+brooklyn+2014,3
116505,the+trouble+with+the+truth+2011,3
224200,the+idiot+1951,3
38018,adventures+of+zatichi+1964,4
178832,diary+of+a+wimpy+kid+rodrick+rules+2011,3
92330,the+shawshank+redemption+1994,4
219982,toy+story+1995,5
498746,loft+2010,2
366332,vidocq+2001,4
305562,strapped+2010,3
315020,the+hunt+2012,4
545100,crank+high+voltage+2009,3
438115,harry+potter+and+the+deathly+hallows+part+2+2011,3
196609,simon+of+the+desert+1965,4
423257,pillow+talk+1959,3
64368,girl+27+2007,3
486943,la+luna+2011,4
375368,this+gun+for+hire+1942,4
74584,the+betrayed+2008,3
238179,dog+pound+2010,4
254931,good+bye_+lenin+2003,5
348219,prison+terminal+the+last+days+of+private+jack+hall+2013,3
456171,thor+2011,3
605478,buck+privates+1941,3
497819,into+the+abyss+2011,4
257132,ratatouille+2007,4
239547,3+godfathers+1948,5
628201,mother+and+child+2009,4
341894,spirited+away+2001,4
413961,party+monster+the+shockumentary+1998,3
239969,midnight+cowboy+1969,4
167448,spirit+stallion+of+the+cimarron+2002,3
377430,terminator+2+judgment+day+1991,5
431,the+inn+of+the+sixth+happiness+1958,3
11153,lone+wolf+and+cub+baby+cart+in+peril+1972,4
2717,alphabet+2013,4
212644,night+must+fall+1937,3
113977,the+shawshank+redemption+1994,4
416121,nineteen+eighty-four+1984,5
231827,the+invasion+2007,2
108061,a+bullet+for+joey+1955,4
560998,maelstrm+2000,4
549174,the+best+years+of+our+lives+1946,4
112815,the+boy+in+the+striped+pyjamas+2008,4
209297,pieta+2012,4
275364,the+secret+world+of+arrietty+2010,5
490839,one+hour+with+you+1932,3
302006,winnie+the+pooh+and+tigger+too+1974,4
627992,barbarians+at+the+gate+1993,4
87518,the+appeared+2008,4
105025,the+crowded+sky+1960,4
432305,x-men+days+of+future+past+2014,4
544513,conan+the+barbarian+1982,2
635120,the+king+of+kong+2007,4
509848,as+good+as+it+gets+1997,4
207404,the+sea+inside+2004,4
532842,away+from+her+2006,4
134110,dead+end+1937,3
548089,for+a+few+dollars+more+1965,4
546548,daisies+1966,4
435254,nausica+of+the+valley+of+the+wind+1984,4
503032,kin-dza-dza+1986,4
584553,a+tale+of+two+sisters+2003,3
97726,animal+kingdom+2010,4
66956,sunset+1988,3
138754,the+magnificent+ambersons+1942,4
342407,book+of+love+1990,4
508675,the+gamers+dorkness+rising+2008,4
138657,the+poker+house+2008,4
441669,whistling+in+the+dark+1941,3
190860,geek+charming+2011,4
1821,shy+people+1987,4
95969,floundering+1994,3
476897,lupin+the+third+the+castle+of+cagliostro+1979,4
434203,different+for+girls+1996,4
546091,escape+from+alcatraz+1979,3
539947,spirited+away+2001,3
9472,no+rest+for+the+brave+2003,3
74720,double+indemnity+1944,4
412783,the+simple-minded+murderer+1982,3
601657,do+the+right+thing+1989,4
153718,the+last+boy+scout+1991,3
378921,a+close+shave+1995,3
270551,red+2008,3
357012,the+long+kiss+goodnight+1996,4
120025,the+kids+are+all+right+2010,4
117216,cyborg+she+2008,3
540411,bend+of+the+river+1952,4
98218,gone+girl+2014,3
149178,bombshell+1933,4
2057,phantom+2013,5
340643,an+ideal+husband+1999,3
302130,le+trou+1960,4
532727,treasure+planet+2002,2
434903,final+the+rapture+2013,3
561556,only+yesterday+1991,3
546487,castle+in+the+sky+1986,5
126249,eureka+2000,5
585343,that+cold+day+in+the+park+1969,3
610810,aladdin+1992,4
605585,fall+1997,4
387231,harry+potter+and+the+philosophers+stone+2001,4
184547,black+nativity+2013,4
164512,in+the+fog+2012,2
390475,penguins+of+madagascar+2014,5
12358,clockers+1995,4
50748,glitterbug+1994,4
160149,finding+nemo+2003,5
236813,my+life+without+me+2003,3
443373,inequality+for+all+2013,4
300492,jane+eyre+1943,5
49776,days+and+hours+2004,4
290191,jesse+stone+sea+change+2007,4
450592,mean+girls+2004,4
362428,the+boss+of+it+all+2006,4
356237,pearl+jam+twenty+2011,4
481882,everest+1998,3
621991,monsters_+inc.+2001,3
48396,forrest+gump+1994,5
119827,metro+manila+2013,4
262424,4+months_+3+weeks+and+2+days+2007,4
530775,citizen+kane+1941,5
136291,28+weeks+later+2007,3
253600,conquest+1937,3
116723,outside+the+law+2002,4
362724,first+position+2011,4
81968,hotel+de+love+1996,3
71063,lorna+1964,4
308995,one+hundred+and+one+dalmatians+1961,3
140764,path+to+war+2002,4
601566,the+bourne+identity+1988,4
174132,hostage+2005,3
315990,the+silent+partner+1978,4
56793,tom++thomas+2002,4
435947,the+cat+returns+2002,3
201410,hum+tum+2004,4
166333,project+almanac+2015,3
109843,the+loved+ones+2009,3
499071,best+men+1997,3
162951,prison+1988,4
178321,waltz+with+bashir+2008,4
328496,nostalgia+1983,4
266840,mediterraneo+1991,4
306774,jumping+the+broom+2011,4
530693,experience+preferred...but+not+essential+1982,4
170506,the+beast+of+the+city+1932,3
82743,asterix+and+the+vikings+2006,4
593361,shadows+in+paradise+1986,3
193926,shadows+1959,4
316278,whiplash+2014,4
51005,apollo+13+1995,4
40826,dracula+1992,3
306976,leon+the+professional+1994,3
116644,santa+buddies+2009,2
451914,almost+famous+2000,5
209778,it+started+with+eve+1941,4
142507,237+2006,3
146603,the+gift+of+love+1978,4
272600,flowing+1956,3
217109,napoleon+dynamite+2004,3
234432,the+lunchbox+2013,3
585909,the+life+of+oharu+1952,4
552151,salvador+1986,4
329512,looper+2012,4
223111,dark+city+1950,2
490282,labor+day+2013,3
251147,the+dark+knight+rises+2012,3
2777,the+bird+with+the+crystal+plumage+1970,5
425444,ponyo+2008,4
435049,the+adventures+of+huckleberry+finn+1960,2
71800,belarmino+1964,4
314026,whats+up_+tiger+lily+1966,4
490762,good+morning+1959,3
260405,monsieur+hire+1989,4
627971,elling+2001,3
551014,the+believer+2001,5
145948,the+lonely+guy+1984,3
299864,fight+club+1999,4
290355,house+of+the+rising+sun+2011,4
53467,egg+2007,3
423049,you+are+the+apple+of+my+eye+2011,2
613405,good+morning+1959,4
445482,tangled+2010,4
62568,to+sleep+with+anger+1990,4
53764,princess+yang+kwei+fei+1955,4
187254,transsiberian+2008,4
409595,dances+with+wolves+1990,4
397803,megamind+2010,3
186781,princess+mononoke+1997,4
89748,the+grapes+of+death+1978,4
143769,reefer+madness+the+movie+musical+2005,4
394027,babe+1995,4
490548,hack+2007,4
375288,wish+i+was+here+2014,3
596882,the+panic+in+needle+park+1971,3
435695,incendies+2010,4
308780,immortal+beloved+1994,3
480303,starship+troopers+1997,2
211162,le+jour+se+lve+1939,4
538852,tarzan+finds+a+son+1939,3
23898,keeping+the+faith+2000,3
323177,the+glamorous+life+of+sachiko+hanai+2003,3
57626,walle+2008,4
242306,pulp+fiction+1994,5
559436,arizona+dream+1993,4
338927,my+life+as+a+dog+1985,4
507106,not+another+happy+ending+2013,3
4573,when+animals+dream+2014,4
609858,boyhood+2014,5
200983,godspeed+2009,4
542813,play+it+again_+sam+1972,3
446686,gone+girl+2014,4
610010,winnebago+man+2009,5
301811,gabbeh+1996,4
17767,the+secret+world+of+arrietty+2010,5
556030,heartbeat+1938,4
94271,the+escort+1993,3
592822,his+secret+life+2001,3
376275,an+angel+at+my+table+1990,5
353747,as+it+is+in+heaven+2004,4
366636,2001+a+space+odyssey+1968,3
339270,bloody+birthday+1981,4
205303,the+lion+king+1+2004,2
451090,abbott+and+costello+meet+dr.+jekyll+and+mr.+hyde+1953,4
419187,dinner+at+eight+1933,4
491351,repulsion+1965,3
24566,a+brief+vacation+1973,4
204933,jason+and+the+argonauts+1963,2
140675,the+seventh+veil+1945,3
143175,some+kind+of+hero+1982,3
170734,witness+1985,4
486049,judgment+at+nuremberg+1961,4
550797,michael+1996,2
397570,shadow+of+a+doubt+1943,3
84081,ghost+adventures+2007,4
196242,scarecrows+1988,3
528735,the+pursuit+of+happyness+2006,3
495184,widows+2011,4
561041,the+wages+of+fear+1953,4
293533,grays+anatomy+1996,4
399714,the+joyriders+1999,3
566972,once+upon+a+time+in+china+and+america+1997,3
117514,goodfellas+1990,4
426661,tender+mercies+1983,5
124130,the+stranger+within+2013,3
493239,willy+wonka++the+chocolate+factory+1971,5
241431,raiders+of+the+lost+ark+1981,4
321356,my+mothers+castle+1990,5
275936,the+nightmare+before+christmas+1993,4
253874,an+empress+and+the+warriors+2008,4
314698,the+spiral+staircase+1946,4
296452,the+godfather+part+ii+1974,4
107743,recollections+of+the+yellow+house+1989,4
313169,meteor+2009,3
113510,born+in+flames+1983,4
313580,willy+wonka++the+chocolate+factory+1971,5
525968,the+unholy+three+1925,3
281369,where+is+my+friends+house+1987,5
272584,memories+1995,4
543665,my+man+godfrey+1936,5
299167,come+and+see+1985,4
281478,the+avengers+2012,4
349471,storm+2009,4
18843,by+the+sea+1915,3
148293,adventures+of+zatichi+1964,3
52016,ice+age+2002,4
140772,the+godfather+1972,5
91,mr.+death+the+rise+and+fall+of+fred+a.+leuchter_+jr.+1999,4
273285,seven+samurai+1954,4
529474,this+woman+is+dangerous+1952,4
7949,yolanda+and+the+thief+1945,4
534315,missing+1982,4
195975,the+unforgiven+1960,3
617742,stand+up+and+cheer+1934,3
116703,deathtrap+1982,2
518299,gimme+shelter+2013,4
407055,under+the+boardwalk+the+monopoly+story+2011,4
24494,close+encounters+of+the+third+kind+1977,4
236548,the+wolf+of+wall+street+2013,4
413182,saving+private+ryan+1998,4
608490,morocco+1930,3
485678,the+violent+years+1956,4
482161,all+the+kings+men+1949,4
72763,the+dancer+2011,3
158312,minnie+and+moskowitz+1971,4
452041,thor+the+dark+world+2013,4
538148,sanjuro+1962,4
221355,harry+potter+and+the+goblet+of+fire+2005,5
482873,young+trless+1966,5
309978,inception+2010,3
142156,code+of+silence+1985,1
96514,parts+the+clonus+horror+1979,4
156958,mi+amigo+hugo+2014,4
257239,veronika+voss+1982,4
617194,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,5
117491,such+a+pretty+little+beach+1949,5
470620,the+blair+witch+project+1999,3
244971,the+devil+and+daniel+johnston+2005,3
472982,the+return+of+martin+guerre+1982,3
384856,taking+lives+2004,4
104885,the+shawshank+redemption+1994,4
105615,the+jungle+book+1967,3
305660,puccini+for+beginners+2006,3
108362,yeh+jawaani+hai+deewani+2013,3
573452,princess+mononoke+1997,4
273661,the+man+who+knew+too+much+1956,5
285829,last+days+in+vietnam+2014,3
227137,the+incredibles+2004,4
191383,the+given+word+1962,3
125433,the+lord+of+the+rings+the+return+of+the+king+2003,4
131457,life+as+a+house+2001,4
346500,the+dark+knight+rises+2012,4
200507,inception+2010,5
541668,chicken+run+2000,3
305897,harry+potter+and+the+deathly+hallows+part+2+2011,4
322546,forrest+gump+1994,4
559739,jodhaa+akbar+2008,3
556810,accattone+1961,4
361446,benji+2012,4
405061,the+last+laugh+1924,4
152176,beyond+the+minds+eye+1992,3
46083,walter+defends+sarajevo+1972,3
417915,sudden+impact+1983,3
222468,i+heart+huckabees+2004,3
14761,kulkuri+ja+joutsen+1999,2
404472,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
275630,the+referee+2013,5
492634,bring+on+the+night+1985,4
127670,not+suitable+for+children+2012,2
539209,the+graduate+1967,4
207050,emperor+2012,4
402601,at+five+in+the+afternoon+2003,3
277018,george+carlin+its+bad+for+ya+2008,3
33138,the+promise+1995,3
259282,never+let+me+go+2010,3
444952,bully+2011,4
553600,hells+highway+1932,5
329715,the+5_000+fingers+of+dr.+t.+1953,3
557141,american+yakuza+1993,4
323879,blade+runner+1982,4
152992,les+cousins+1959,3
315782,i_+robot+2004,4
426246,the+amazing+spider-man+2+2014,1
436293,gigantics+1999,5
594438,cuban+fury+2014,2
235292,king+solomons+mines+2004,4
243524,the+painted+veil+1934,3
232598,make+way+for+tomorrow+1937,4
106431,maborosi+1995,4
594389,lethal+weapon+1987,2
421445,umberto+d.+1952,5
69223,young+winston+1972,3
166484,they+were+five+1936,4
402931,the+graduate+1967,5
460986,the+right+stuff+1983,4
626816,barbarian+queen+ii+the+empress+strikes+back+1992,5
244302,the+umbrellas+of+cherbourg+1964,4
75540,legend+of+the+boneknapper+dragon+2010,3
71294,dr.+horribles+sing-along+blog+2008,5
577882,destry+rides+again+1939,4
206625,two+weeks+in+another+town+1962,3
85377,the+secret+world+of+arrietty+2010,5
428886,interstellar+2014,3
142129,rewind+this+2013,4
382884,ninotchka+1939,4
447646,make+way+for+tomorrow+1937,5
168076,i+know+what+i+saw+2009,4
14056,only+daughter+2013,4
244536,the+most+dangerous+man+in+america+daniel+ellsberg+and+the+pentagon+papers+2009,3
602878,camera+buff+1979,4
2891,children+of+paradise+1945,4
466685,shrek+2001,5
513790,raise+the+red+lantern+1991,4
117125,apollo+13+1995,4
283207,two+lives+2012,3
319657,kill+bill+vol.+1+2003,4
300395,thank+you+for+smoking+2005,5
48124,rings+2005,5
94580,alan++naomi+1992,3
351154,the+long_+hot+summer+1958,4
163663,tll+pohjanthden+alla+ii+2010,3
532830,the+promise+1995,4
341080,there+will+be+blood+2007,5
92106,basic+2003,3
272042,alien+1979,4
452942,toy+story+1995,3
449574,a+funny+thing+happened+on+the+way+to+the+forum+1966,5
286406,bowling+for+columbine+2002,5
443533,breakin+1984,3
156794,clash+of+the+titans+2010,2
77611,harry+potter+and+the+goblet+of+fire+2005,3
516318,whisper+of+the+heart+1995,4
390238,living+out+loud+1998,3
254945,downfall+2004,5
179906,grand+canyon+1991,4
298857,husbands+1970,5
102396,the+third+wheel+2002,5
419205,the+good+fairy+1935,4
321455,a+christmas+story+1983,4
331855,the+end+of+violence+1997,2
556264,my+darling+clementine+1946,4
576855,american+gangster+2007,4
209215,mass+effect+paragon+lost+2012,4
471315,back+to+the+future+1985,4
559384,nine+queens+2000,5
425704,the+french+connection+1971,4
268449,y+tu+mam+tambin+2001,3
536777,big+shot+confessions+of+a+campus+bookie+2002,3
127864,whisper+of+the+heart+1995,4
347736,harry+potter+and+the+chamber+of+secrets+2002,4
151390,these+final+hours+2014,4
279584,the+first+texan+1956,4
296645,shooting+dogs+2006,4
114939,rain+man+1988,4
106515,another+chance+1989,3
186127,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
549950,american+friends+1991,4
294111,inside+job+2010,3
397405,tangled+ever+after+2012,3
109931,tomorrow+never+dies+1997,4
83747,snowblind+2010,3
403920,skylark+1941,4
307962,guess+whos+coming+to+dinner+1967,4
524674,salmon+fishing+in+the+yemen+2011,4
597064,one+flew+over+the+cuckoos+nest+1975,5
245366,the+maltese+falcon+1941,3
295738,12+years+a+slave+2013,5
62783,california+1947,3
138034,i+stand+alone+1998,3
60835,i+am+cuba+1964,3
509733,ponyo+2008,4
414850,playtime+1967,4
394951,my+best+fiend+1999,5
503208,princess+mononoke+1997,5
60462,dragon+the+bruce+lee+story+1993,4
502835,the+road+home+1999,3
254159,knick+knack+1989,5
490072,wild+strawberries+1957,5
418769,float+2007,3
366844,cookies+fortune+1999,4
470194,gods+and+monsters+1998,4
494438,the+more+the+merrier+1943,5
394658,bomb+it+2007,3
335550,the+marriage+of+maria+braun+1979,4
141652,predator+1987,3
223691,divorce+iranian+style+1998,4
92086,holiday+wishes+2006,2
55403,open+season+1996,3
223430,love+and+death+1975,3
353213,ordet+1955,4
211186,the+ides+of+march+2011,4
248813,hotel+rwanda+2004,5
18558,the+mourning+forest+2007,4
582331,flame++citron+2008,5
407823,iron+man+2008,4
410380,ice+age+the+meltdown+2006,5
326918,from+russia+with+love+1963,4
385542,the+day+the+earth+caught+fire+1961,4
627658,breaking+news+2004,3
219610,avatar+2009,4
78928,violeta+went+to+heaven+2011,4
504507,the+shining+1980,5
586500,the+mask+1994,3
172496,interstellar+2014,4
476406,white+heat+1949,4
221943,the+36th+chamber+of+shaolin+1978,5
583763,inherent+vice+2014,4
321300,my+friend+irma+goes+west+1950,4
447025,the+grand+budapest+hotel+2014,5
32030,the+amazing+spider-man+2012,3
131974,a+connecticut+yankee+in+king+arthurs+court+1989,3
51158,arcade+1993,3
286069,a+few+good+men+1992,5
168965,black+white++gray+a+portrait+of+sam+wagstaff+and+robert+mapplethorpe+2007,3
150944,the+tenant+1976,4
385682,the+vault+of+horror+1973,5
115276,the+high+cost+of+living+2010,3
22443,two+mules+for+sister+sara+1970,3
402900,new+york+doll+2005,4
360527,nothing+left+to+fear+2013,4
360248,mickey+blue+eyes+1999,4
234317,shadows+of+forgotten+ancestors+1965,3
410847,after+the+rehearsal+1984,4
389670,the+dark+knight+rises+2012,5
218256,state+of+the+union+1948,3
212863,theres+something+wrong+with+aunt+diane+2011,4
20634,bruce+almighty+2003,3
477639,hababam+snf+uyanyor+1976,3
539232,breakfast+with+scot+2007,5
121421,torrid+zone+1940,4
20452,cheeky+2000,3
145251,switchback+1997,4
634690,top+secret+1984,3
539729,the+lord+of+the+rings+the+return+of+the+king+2003,5
571353,the+long+walk+home+1990,4
535194,the+rules+of+the+game+1939,5
379004,my+neighbor+totoro+1988,5
539834,english+vinglish+2012,4
318635,when+youre+strange+2009,4
318284,i_+robot+2004,3
225150,the+crush+1993,4
520188,green+chair+2005,3
9448,the+leech+woman+1960,4
316022,get+well+soon+2001,4
105679,monsters_+inc.+2001,5
49237,the+little+mermaid+1989,4
32851,karate-robo+zaborgar+2011,3
144427,gladiator+2000,5
530188,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
160859,constantine+2005,4
348884,the+deer+hunter+1978,4
410012,the+war+room+1993,4
250166,the+shawshank+redemption+1994,5
119127,that+hamilton+woman+1941,4
324651,little+miss+sunshine+2006,3
240215,weekend+2011,3
434277,a+loving+father+2002,4
450392,forbidden+planet+1956,3
379301,the+princess+and+the+frog+2009,4
336984,infamous+2006,4
379205,two+women+1960,4
563280,the+aristocats+1970,4
619219,carlos+2010,4
540575,all+that+jazz+1979,3
387438,this+is+england+2006,5
518960,autumn+sonata+1978,5
391398,the+unbelievable+truth+1989,4
612772,joy+division+2007,5
140452,despicable+me+2010,3
625960,ay_+carmela+1990,4
366046,gunday+2014,3
149194,blade+runner+1982,4
409781,six+pack+1982,3
162759,my+life+as+a+dog+1985,4
585907,zatichis+cane+sword+1967,3
549744,amazing+grace+2006,4
243976,the+great+beauty+2013,4
